generation,tick,preys_alive,predators_alive,food_alive,max_preys_this_gen,max_predators_this_gen,BestPreyFit,BestPredFit
36,350,118,100,250,141,100,190,140
36,400,111,100,250,141,100,210,160
36,450,101,100,250,141,100,190,160
36,500,86,100,250,141,100,250,180
36,550,60,100,250,141,100,280,200
36,600,56,100,250,141,100,280,210
36,650,43,100,250,141,100,310,210
36,700,37,100,250,141,100,310,210
36,750,25,100,250,141,100,310,210
36,800,20,100,250,141,100,320,210
36,850,17,97,250,141,100,330,230
36,900,10,100,250,141,100,340,240
36,950,11,97,250,141,100,370,240
36,1000,9,88,250,141,100,370,240
36,1050,11,81,250,141,100,400,240
36,1100,13,72,250,141,100,430,240
36,1150,12,66,250,141,100,460,240
36,1200,11,57,250,141,100,490,240
36,1250,15,55,250,141,100,510,240
36,1300,9,49,250,141,100,510,250
36,1350,9,43,250,141,100,520,250
36,1400,8,39,250,141,100,520,250
36,1450,4,39,250,141,100,520,270
36,1500,3,33,250,141,100,510,270
36,1550,2,28,250,141,100,510,270
36,1600,1,28,250,141,100,480,270
36,1650,1,20,250,141,100,480,270
36,1700,0,19,250,141,100,0,270
36,1750,0,15,250,141,100,0,270
36,1800,0,14,250,141,100,0,270
36,1850,0,11,250,141,100,0,270
36,1900,0,9,250,141,100,0,270
36,1950,0,7,250,141,100,0,250
36,2000,0,6,250,141,100,0,250
36,2050,0,5,250,141,100,0,250
36,2100,0,3,250,141,100,0,250
36,2150,0,1,250,141,100,0,90
36,2200,0,1,250,141,100,0,90
36,2250,0,0,250,141,100,0,0
36,2300,0,0,250,141,100,0,0
36,2350,0,0,250,141,100,0,0
36,2400,0,0,250,141,100,0,0
36,2450,0,0,250,141,100,0,0
36,2500,0,0,250,141,100,0,0
36,2550,0,0,250,141,100,0,0
36,2600,0,0,250,141,100,0,0
36,2650,0,0,250,141,100,0,0
36,2700,0,0,250,141,100,0,0
36,2750,0,0,250,141,100,0,0
36,2800,0,0,250,141,100,0,0
36,2850,0,0,250,141,100,0,0
36,2900,0,0,250,141,100,0,0
36,2950,0,0,250,141,100,0,0
36,3000,0,0,250,141,100,0,0
37,0,100,50,250,100,50
37,0,100,50,250,100,50
37,50,101,52,250,102,52,40,30
37,100,115,59,250,117,59,70,70
37,150,122,69,250,124,69,90,90
37,200,130,87,250,131,87,100,130
37,250,137,98,250,141,100,130,140
37,300,124,100,250,141,100,160,150
37,350,106,100,250,141,100,190,170
37,400,91,99,250,141,100,220,180
37,450,88,100,250,141,100,280,200
37,500,73,100,250,141,100,280,220
37,550,54,100,250,141,100,300,230
37,600,58,100,250,141,100,300,230
37,650,51,99,250,141,100,310,230
37,700,49,98,250,141,100,310,230
37,750,45,100,250,141,100,310,230
37,800,40,98,250,141,100,330,230
37,850,33,98,250,141,100,340,230
37,900,28,98,250,141,100,360,240
37,950,24,92,250,141,100,390,240
37,1000,25,92,250,141,100,400,240
37,1050,21,91,250,141,100,420,250
37,1100,18,87,250,141,100,430,250
37,1150,12,84,250,141,100,430,250
37,1200,11,81,250,141,100,450,270
37,1250,6,72,250,141,100,460,270
37,1300,2,66,250,141,100,380,270
37,1350,2,63,250,141,100,390,270
37,1400,3,55,250,141,100,410,270
37,1450,2,49,250,141,100,440,270
37,1500,1,45,250,141,100,440,270
37,1550,1,38,250,141,100,450,270
37,1600,0,31,250,141,100,0,270
37,1650,0,27,250,141,100,0,270
37,1700,0,20,250,141,100,0,270
37,1750,0,14,250,141,100,0,220
37,1800,0,11,250,141,100,0,220
37,1850,0,9,250,141,100,0,220
37,1900,0,6,250,141,100,0,220
37,1950,0,3,250,141,100,0,200
37,2000,0,2,250,141,100,0,200
37,2050,0,1,250,141,100,0,200
37,2100,0,1,250,141,100,0,200
37,2150,0,1,250,141,100,0,200
37,2200,0,1,250,141,100,0,200
37,2250,0,1,250,141,100,0,200
37,2300,0,1,250,141,100,0,200
37,2350,0,1,250,141,100,0,200
37,2400,0,0,250,141,100,0,0
37,2450,0,0,250,141,100,0,0
37,2500,0,0,250,141,100,0,0
37,2550,0,0,250,141,100,0,0
37,2600,0,0,250,141,100,0,0
37,2650,0,0,250,141,100,0,0
37,2700,0,0,250,141,100,0,0
37,2750,0,0,250,141,100,0,0
37,2800,0,0,250,141,100,0,0
37,2850,0,0,250,141,100,0,0
37,2900,0,0,250,141,100,0,0
37,2950,0,0,250,141,100,0,0
37,3000,0,0,250,141,100,0,0
38,0,100,50,250,100,50
38,0,100,50,250,100,50
38,50,106,52,250,106,52,40,40
38,100,122,60,250,123,60,70,50
38,150,150,70,250,150,70,100,60
38,200,147,84,250,150,84,120,80
38,250,147,99,250,150,100,150,100
38,300,126,100,250,150,100,150,130
38,350,133,100,250,150,100,160,130
38,400,120,100,250,150,100,190,170
38,450,111,99,250,150,100,220,190
38,500,97,100,250,150,100,240,270
38,550,89,100,250,150,100,270,290
38,600,77,100,250,150,100,250,300
38,650,61,100,250,150,100,280,300
38,700,44,100,250,150,100,310,300
38,750,32,99,250,150,100,360,300
38,800,14,100,250,150,100,360,310
38,850,9,100,250,150,100,390,310
38,900,7,98,250,150,100,430,310
38,950,6,90,250,150,100,450,310
38,1000,7,83,250,150,100,480,310
38,1050,6,76,250,150,100,490,310
38,1100,7,71,250,150,100,550,310
38,1150,4,64,250,150,100,370,310
38,1200,4,55,250,150,100,370,310
38,1250,3,43,250,150,100,400,310
38,1300,4,36,250,150,100,420,310
38,1350,3,30,250,150,100,430,310
38,1400,3,23,250,150,100,430,180
38,1450,4,19,250,150,100,430,180
38,1500,4,17,250,150,100,450,180
38,1550,5,11,250,150,100,450,180
38,1600,4,8,250,150,100,460,190
38,1650,3,7,250,150,100,460,200
38,1700,3,6,250,150,100,460,220
38,1750,2,6,250,150,100,470,230
38,1800,2,6,250,150,100,470,230
38,1850,4,5,250,150,100,490,230
38,1900,4,4,250,150,100,500,230
38,1950,6,4,250,150,100,530,230
38,2000,7,4,250,150,100,560,230
38,2050,9,4,250,150,100,580,230
38,2100,12,3,250,150,100,590,230
38,2150,15,2,250,150,100,620,230
38,2200,18,2,250,150,100,640,230
38,2250,22,1,250,150,100,650,230
38,2300,30,1,250,150,100,680,230
38,2350,36,1,250,150,100,680,230
38,2400,48,1,250,150,100,710,230
38,2450,61,1,250,150,100,740,230
38,2500,81,0,250,150,100,760,0
38,2550,97,0,250,150,100,770,0
38,2600,119,0,250,150,100,800,0
38,2650,147,0,250,150,100,820,0
38,2700,150,0,250,150,100,830,0
38,2750,150,0,250,150,100,860,0
38,2800,150,0,250,150,100,880,0
38,2850,150,0,250,150,100,890,0
38,2900,150,0,250,150,100,920,0
38,2950,150,0,250,150,100,940,0
38,3000,150,0,250,150,100,980,0
39,0,100,50,250,100,50
39,0,100,50,250,100,50
39,50,96,51,250,100,51,40,30
39,100,105,63,250,108,63,70,40
39,150,121,77,250,124,77,100,60
39,200,134,88,250,134,88,130,80
39,250,124,98,250,139,100,150,110
39,300,112,100,250,139,100,160,120
39,350,111,100,250,139,100,180,130
39,400,100,100,250,139,100,210,140
39,450,98,99,250,139,100,220,140
39,500,98,99,250,139,100,220,160
39,550,89,100,250,139,100,250,180
39,600,84,100,250,139,100,270,180
39,650,82,100,250,139,100,280,180
39,700,76,100,250,139,100,280,190
39,750,67,100,250,139,100,300,200
39,800,47,99,250,139,100,300,200
39,850,37,100,250,139,100,310,200
39,900,30,98,250,139,100,340,200
39,950,30,93,250,139,100,370,210
39,1000,28,91,250,139,100,390,210
39,1050,26,89,250,139,100,430,210
39,1100,21,89,250,139,100,460,220
39,1150,28,86,250,139,100,480,220
39,1200,26,82,250,139,100,490,240
39,1250,26,75,250,139,100,510,240
39,1300,21,74,250,139,100,540,250
39,1350,12,72,250,139,100,550,260
39,1400,9,69,250,139,100,550,260
39,1450,10,63,250,139,100,580,260
39,1500,6,58,250,139,100,580,270
39,1550,6,54,250,139,100,600,270
39,1600,7,51,250,139,100,610,270
39,1650,8,46,250,139,100,630,270
39,1700,9,43,250,139,100,640,270
39,1750,10,38,250,139,100,670,270
39,1800,11,30,250,139,100,700,270
39,1850,15,22,250,139,100,730,270
39,1900,17,20,250,139,100,760,270
39,1950,21,16,250,139,100,780,240
39,2000,24,14,250,139,100,810,240
39,2050,26,13,250,139,100,820,240
39,2100,34,12,250,139,100,840,230
39,2150,40,13,250,139,100,850,230
39,2200,45,14,250,139,100,880,230
39,2250,45,15,250,139,100,900,250
39,2300,54,15,250,139,100,900,250
39,2350,58,19,250,139,100,900,270
39,2400,62,23,250,139,100,930,290
39,2450,63,26,250,139,100,940,300
39,2500,62,32,250,139,100,970,300
39,2550,67,36,250,139,100,990,320
39,2600,67,39,250,139,100,1000,320
39,2650,70,43,250,139,100,1020,320
39,2700,75,48,250,139,100,1030,320
39,2750,87,54,250,139,100,1050,320
39,2800,97,57,250,139,100,1060,360
39,2850,107,60,250,139,100,1000,370
39,2900,118,63,250,139,100,1000,370
39,2950,126,69,250,139,100,1010,400
39,3000,124,74,250,139,100,1040,430
40,0,100,50,250,100,50
40,0,100,50,250,100,50
40,50,104,51,250,104,51,40,30
40,100,126,56,250,126,56,60,50
40,150,140,64,250,140,64,100,60
40,200,144,82,250,149,82,100,100
40,250,139,100,250,149,100,130,120
40,300,123,100,250,149,100,150,120
40,350,114,100,250,149,100,160,150
40,400,112,100,250,149,100,180,170
40,450,97,99,250,149,100,210,180
40,500,81,100,250,149,100,220,180
40,550,66,100,250,149,100,220,190
40,600,63,99,250,149,100,240,200
40,650,56,100,250,149,100,270,200
40,700,53,100,250,149,100,280,200
40,750,43,100,250,149,100,280,210
40,800,35,99,250,149,100,280,210
40,850,33,100,250,149,100,280,210
40,900,26,100,250,149,100,300,210
40,950,23,99,250,149,100,310,230
40,1000,23,95,250,149,100,310,230
40,1050,15,95,250,149,100,340,240
40,1100,8,97,250,149,100,370,260
40,1150,11,92,250,149,100,390,260
40,1200,8,85,250,149,100,420,260
40,1250,8,79,250,149,100,360,260
40,1300,8,68,250,149,100,360,260
40,1350,9,59,250,149,100,380,260
40,1400,9,48,250,149,100,380,260
40,1450,10,40,250,149,100,390,260
40,1500,8,39,250,149,100,390,260
40,1550,10,30,250,149,100,390,260
40,1600,8,26,250,149,100,410,260
40,1650,10,21,250,149,100,430,260
40,1700,11,16,250,149,100,430,260
40,1750,16,13,250,149,100,450,260
40,1800,19,12,250,149,100,460,220
40,1850,24,12,250,149,100,460,220
40,1900,33,13,250,149,100,490,230
40,1950,37,15,250,149,100,490,250
40,2000,46,15,250,149,100,510,250
40,2050,50,16,250,149,100,520,270
40,2100,59,18,250,149,100,530,300
40,2150,72,20,250,149,100,570,310
40,2200,82,19,250,149,100,570,310
40,2250,91,21,250,149,100,590,330
40,2300,102,22,250,149,100,620,360
40,2350,114,27,250,149,100,630,390
40,2400,127,32,250,149,100,660,400
40,2450,149,36,250,149,100,690,400
40,2500,149,41,250,150,100,710,410
40,2550,150,44,250,150,100,740,410
40,2600,149,49,250,150,100,770,440
40,2650,150,58,250,150,100,800,450
40,2700,150,66,250,150,100,830,480
40,2750,149,75,250,150,100,860,480
40,2800,142,85,250,150,100,860,490
40,2850,140,97,250,150,100,890,490
40,2900,120,100,250,150,100,900,510
40,2950,92,100,250,150,100,920,530
40,3000,73,100,250,150,100,850,530
41,0,100,50,250,100,50
41,0,100,50,250,100,50
41,50,96,54,250,100,54,40,60
41,100,106,62,250,106,62,60,70
41,150,116,71,250,122,71,70,90
41,200,118,88,250,122,88,100,110
41,250,106,99,250,122,100,130,120
41,300,99,100,250,122,100,160,140
41,350,97,100,250,122,100,160,140
41,400,80,100,250,122,100,190,140
41,450,77,100,250,122,100,210,160
41,500,71,100,250,122,100,220,160
41,550,71,100,250,122,100,270,160
41,600,65,99,250,122,100,310,190
41,650,60,99,250,122,100,310,190
41,700,57,100,250,122,100,330,190
41,750,54,100,250,122,100,340,190
41,800,54,99,250,122,100,360,190
41,850,39,100,250,122,100,370,210
41,900,25,100,250,122,100,360,220
41,950,20,96,250,122,100,370,220
41,1000,18,90,250,122,100,390,220
41,1050,19,91,250,122,100,400,220
41,1100,16,91,250,122,100,430,240
41,1150,12,84,250,122,100,450,240
41,1200,14,79,250,122,100,480,240
41,1250,12,75,250,122,100,480,240
41,1300,8,69,250,122,100,510,240
41,1350,7,61,250,122,100,520,240
41,1400,10,50,250,122,100,540,240
41,1450,9,44,250,122,100,570,240
41,1500,12,33,250,122,100,580,220
41,1550,18,29,250,122,100,610,220
41,1600,21,27,250,122,100,640,220
41,1650,21,28,250,122,100,660,240
41,1700,21,28,250,122,100,670,260
41,1750,25,25,250,122,100,700,260
41,1800,26,26,250,122,100,700,290
41,1850,33,27,250,122,100,730,300
41,1900,38,28,250,122,100,760,330
41,1950,41,29,250,122,100,780,330
41,2000,49,28,250,122,100,790,330
41,2050,63,28,250,122,100,820,330
41,2100,74,29,250,122,100,840,330
41,2150,89,30,250,122,100,870,340
41,2200,113,30,250,122,100,880,340
41,2250,130,34,250,130,100,910,360
41,2300,149,38,250,150,100,940,370
41,2350,150,44,250,150,100,960,370
41,2400,150,49,250,150,100,970,390
41,2450,149,55,250,150,100,1000,410
41,2500,149,66,250,150,100,1020,430
41,2550,149,81,250,150,100,1030,450
41,2600,150,94,250,150,100,1030,480
41,2650,132,100,250,150,100,1050,480
41,2700,139,100,250,150,100,1060,490
41,2750,129,100,250,150,100,1090,500
41,2800,120,100,250,150,100,1110,500
41,2850,114,99,250,150,100,1140,510
41,2900,111,100,250,150,100,1150,520
41,2950,110,100,250,150,100,1180,540
41,3000,111,100,250,150,100,1200,560
42,0,100,50,250,100,50
42,0,100,50,250,100,50
42,50,103,53,250,103,53,40,40
42,100,122,64,250,123,64,70,110
42,150,146,72,250,150,72,90,110
42,200,149,87,250,150,87,120,130
42,250,133,100,250,150,100,130,130
42,300,123,100,250,150,100,150,160
42,350,115,100,250,150,100,160,180
42,400,105,100,250,150,100,210,180
42,450,112,100,250,150,100,220,190
42,500,107,100,250,150,100,270,190
42,550,97,100,250,150,100,270,190
42,600,100,100,250,150,100,280,210
42,650,99,99,250,150,100,300,220
42,700,92,99,250,150,100,310,220
42,750,79,100,250,150,100,310,230
42,800,81,100,250,150,100,340,230
42,850,84,100,250,150,100,360,280
42,900,85,100,250,150,100,360,290
42,950,84,100,250,150,100,370,310
42,1000,94,100,250,150,100,390,310
42,1050,89,99,250,150,100,430,320
42,1100,83,100,250,150,100,430,320
42,1150,87,100,250,150,100,460,340
42,1200,89,100,250,150,100,480,340
42,1250,76,100,250,150,100,520,340
42,1300,73,100,250,150,100,520,340
42,1350,80,100,250,150,100,510,340
42,1400,64,100,250,150,100,520,350
42,1450,48,100,250,150,100,530,370
42,1500,47,96,250,150,100,550,370
42,1550,37,100,250,150,100,540,370
42,1600,30,98,250,150,100,550,370
42,1650,24,100,250,150,100,570,370
42,1700,20,97,250,150,100,590,380
42,1750,15,94,250,150,100,590,380
42,1800,16,91,250,150,100,620,380
42,1850,14,89,250,150,100,640,380
42,1900,14,85,250,150,100,680,380
42,1950,12,81,250,150,100,700,380
42,2000,17,73,250,150,100,730,380
42,2050,27,65,250,150,100,760,380
42,2100,23,57,250,150,100,770,380
42,2150,19,55,250,150,100,800,380
42,2200,19,57,250,150,100,830,380
42,2250,13,57,250,150,100,850,380
42,2300,13,51,250,150,100,890,380
42,2350,15,43,250,150,100,890,360
42,2400,19,39,250,150,100,920,360
42,2450,30,35,250,150,100,950,360
42,2500,38,31,250,150,100,980,360
42,2550,46,31,250,150,100,1000,360
42,2600,57,25,250,150,100,1010,360
42,2650,70,22,250,150,100,1040,360
42,2700,83,20,250,150,100,1060,360
42,2750,100,21,250,150,100,1070,400
42,2800,121,25,250,150,100,1130,410
42,2850,144,28,250,150,100,1160,430
42,2900,149,30,250,150,100,1180,430
42,2950,149,34,250,150,100,1190,440
42,3000,148,43,250,150,100,1210,480
43,0,100,50,250,100,50
43,0,100,50,250,100,50
43,50,101,54,250,101,54,40,40
43,100,122,62,250,127,62,70,60
43,150,132,77,250,132,77,120,60
43,200,135,100,250,141,100,130,110
43,250,133,99,250,141,100,160,130
43,300,126,100,250,141,100,160,140
43,350,128,100,250,141,100,190,140
43,400,124,100,250,141,100,210,150
43,450,110,99,250,141,100,220,170
43,500,107,100,250,141,100,250,170
43,550,95,100,250,141,100,270,190
43,600,103,97,250,141,100,300,210
43,650,115,100,250,141,100,330,210
43,700,106,100,250,141,100,340,240
43,750,97,100,250,141,100,370,250
43,800,89,100,250,141,100,390,250
43,850,80,100,250,141,100,400,260
43,900,72,99,250,141,100,430,270
43,950,61,100,250,141,100,430,270
43,1000,48,100,250,141,100,460,290
43,1050,38,99,250,141,100,460,290
43,1100,41,98,250,141,100,480,290
43,1150,35,100,250,141,100,490,290
43,1200,33,98,250,141,100,480,290
43,1250,34,98,250,141,100,510,300
43,1300,29,97,250,141,100,520,300
43,1350,34,95,250,141,100,580,300
43,1400,30,93,250,141,100,610,300
43,1450,25,92,250,141,100,640,330
43,1500,23,90,250,141,100,670,330
43,1550,21,87,250,141,100,670,330
43,1600,20,80,250,141,100,600,330
43,1650,17,80,250,141,100,620,330
43,1700,22,73,250,141,100,640,330
43,1750,20,69,250,141,100,650,330
43,1800,24,65,250,141,100,680,330
43,1850,21,60,250,141,100,680,330
43,1900,27,51,250,141,100,710,330
43,1950,32,44,250,141,100,730,330
43,2000,37,43,250,141,100,760,330
43,2050,43,42,250,141,100,790,330
43,2100,49,42,250,141,100,790,330
43,2150,56,38,250,141,100,800,340
43,2200,62,36,250,141,100,800,350
43,2250,75,38,250,141,100,830,370
43,2300,89,39,250,141,100,830,400
43,2350,110,43,250,141,100,860,410
43,2400,138,49,250,141,100,880,410
43,2450,149,58,250,150,100,910,410
43,2500,149,68,250,150,100,920,420
43,2550,142,82,250,150,100,950,440
43,2600,132,100,250,150,100,970,460
43,2650,119,100,250,150,100,1000,470
43,2700,112,100,250,150,100,1010,490
43,2750,111,100,250,150,100,1010,520
43,2800,119,100,250,150,100,1040,530
43,2850,107,100,250,150,100,1070,530
43,2900,109,100,250,150,100,1100,530
43,2950,93,100,250,150,100,1120,540
43,3000,94,100,250,150,100,1130,560
44,0,100,50,250,100,50
44,0,100,50,250,100,50
44,50,102,52,250,102,52,40,30
44,100,122,56,250,122,56,70,50
44,150,149,67,250,150,67,100,60
44,200,148,86,250,150,86,130,110
44,250,144,100,250,150,100,160,120
44,300,148,100,250,150,100,180,140
44,350,140,100,250,150,100,180,150
44,400,137,100,250,150,100,210,150
44,450,128,99,250,150,100,250,150
44,500,130,100,250,150,100,270,170
44,550,121,99,250,150,100,280,210
44,600,115,100,250,150,100,300,230
44,650,96,100,250,150,100,310,250
44,700,90,100,250,150,100,310,260
44,750,66,100,250,150,100,310,290
44,800,59,100,250,150,100,310,290
44,850,69,100,250,150,100,370,290
44,900,65,100,250,150,100,400,300
44,950,61,100,250,150,100,400,320
44,1000,58,100,250,150,100,430,320
44,1050,49,100,250,150,100,430,330
44,1100,42,99,250,150,100,430,340
44,1150,27,100,250,150,100,460,360
44,1200,15,100,250,150,100,430,370
44,1250,16,96,250,150,100,460,370
44,1300,9,90,250,150,100,470,370
44,1350,11,83,250,150,100,490,370
44,1400,12,78,250,150,100,520,370
44,1450,14,75,250,150,100,550,370
44,1500,14,69,250,150,100,550,370
44,1550,15,62,250,150,100,560,370
44,1600,10,59,250,150,100,580,370
44,1650,7,54,250,150,100,540,370
44,1700,7,48,250,150,100,540,370
44,1750,9,44,250,150,100,570,370
44,1800,7,38,250,150,100,600,370
44,1850,9,29,250,150,100,610,370
44,1900,9,26,250,150,100,610,370
44,1950,10,25,250,150,100,610,370
44,2000,14,19,250,150,100,630,350
44,2050,17,18,250,150,100,660,350
44,2100,23,16,250,150,100,670,350
44,2150,29,13,250,150,100,720,350
44,2200,32,12,250,150,100,730,270
44,2250,43,12,250,150,100,750,270
44,2300,50,12,250,150,100,760,280
44,2350,56,15,250,150,100,760,290
44,2400,67,16,250,150,100,790,310
44,2450,80,19,250,150,100,810,340
44,2500,97,20,250,150,100,840,340
44,2550,118,22,250,150,100,850,350
44,2600,144,26,250,150,100,880,370
44,2650,150,29,250,150,100,900,370
44,2700,150,34,250,150,100,910,370
44,2750,149,38,250,150,100,930,380
44,2800,150,40,250,150,100,940,380
44,2850,148,44,250,150,100,970,390
44,2900,150,53,250,150,100,1000,420
44,2950,150,59,250,150,100,1020,450
44,3000,148,66,250,150,100,1030,450
45,0,100,50,250,100,50
45,0,100,50,250,100,50
45,50,99,54,250,102,54,40,40
45,100,123,65,250,123,65,90,50
45,150,127,82,250,130,82,120,80
45,200,128,100,250,130,100,130,100
45,250,123,99,250,130,100,150,120
45,300,123,100,250,132,100,160,130
45,350,120,100,250,132,100,180,140
45,400,104,100,250,132,100,190,150
45,450,105,100,250,132,100,220,160
45,500,99,100,250,132,100,250,180
45,550,101,100,250,132,100,270,200
45,600,82,100,250,132,100,280,210
45,650,85,100,250,132,100,300,210
45,700,81,100,250,132,100,310,220
45,750,71,100,250,132,100,300,230
45,800,72,100,250,132,100,310,230
45,850,75,100,250,132,100,340,240
45,900,62,99,250,132,100,370,270
45,950,41,100,250,132,100,400,290
45,1000,44,99,250,132,100,420,290
45,1050,36,99,250,132,100,450,290
45,1100,27,99,250,132,100,480,290
45,1150,27,99,250,132,100,490,290
45,1200,25,100,250,132,100,490,300
45,1250,25,95,250,132,100,520,300
45,1300,18,95,250,132,100,520,300
45,1350,18,87,250,132,100,520,300
45,1400,15,82,250,132,100,480,300
45,1450,11,72,250,132,100,480,300
45,1500,10,66,250,132,100,480,310
45,1550,6,58,250,132,100,440,310
45,1600,7,55,250,132,100,470,310
45,1650,5,49,250,132,100,470,310
45,1700,3,46,250,132,100,490,310
45,1750,3,41,250,132,100,500,310
45,1800,4,34,250,132,100,530,310
45,1850,5,31,250,132,100,560,310
45,1900,7,27,250,132,100,590,310
45,1950,8,22,250,132,100,610,310
45,2000,10,18,250,132,100,620,310
45,2050,12,18,250,132,100,670,310
45,2100,13,13,250,132,100,680,310
45,2150,18,9,250,132,100,700,260
45,2200,24,9,250,132,100,710,270
45,2250,26,8,250,132,100,730,270
45,2300,30,8,250,132,100,740,270
45,2350,41,9,250,132,100,770,290
45,2400,52,10,250,132,100,800,290
45,2450,58,13,250,132,100,820,310
45,2500,71,14,250,132,100,850,330
45,2550,78,16,250,132,100,860,340
45,2600,97,19,250,132,100,890,370
45,2650,122,18,250,132,100,890,370
45,2700,145,19,250,145,100,920,380
45,2750,150,22,250,150,100,950,380
45,2800,149,25,250,150,100,950,380
45,2850,150,29,250,150,100,950,400
45,2900,150,35,250,150,100,980,400
45,2950,150,38,250,150,100,1000,400
45,3000,150,44,250,150,100,1040,400
46,0,100,50,250,100,50
46,0,100,50,250,100,50
46,50,103,54,250,103,54,40,40
46,100,127,62,250,128,62,70,50
46,150,132,85,250,135,85,120,90
46,200,142,100,250,144,100,120,110
46,250,138,100,250,144,100,150,120
46,300,133,100,250,144,100,160,150
46,350,140,100,250,144,100,190,160
46,400,127,100,250,144,100,190,170
46,450,122,100,250,144,100,220,200
46,500,111,100,250,144,100,250,210
46,550,96,100,250,144,100,270,220
46,600,104,100,250,144,100,280,220
46,650,91,100,250,144,100,310,220
46,700,73,100,250,144,100,310,240
46,750,67,100,250,144,100,330,240
46,800,61,100,250,144,100,340,240
46,850,68,98,250,144,100,370,240
46,900,48,100,250,144,100,400,250
46,950,45,99,250,144,100,400,270
46,1000,43,100,250,144,100,420,280
46,1050,34,96,250,144,100,430,290
46,1100,32,87,250,144,100,450,290
46,1150,25,86,250,144,100,460,290
46,1200,25,80,250,144,100,490,290
46,1250,21,72,250,144,100,480,290
46,1300,16,71,250,144,100,450,310
46,1350,13,67,250,144,100,420,310
46,1400,11,66,250,144,100,420,310
46,1450,8,63,250,144,100,420,310
46,1500,7,59,250,144,100,430,310
46,1550,7,52,250,144,100,450,310
46,1600,8,44,250,144,100,450,310
46,1650,11,37,250,144,100,450,310
46,1700,12,37,250,144,100,450,310
46,1750,13,31,250,144,100,440,310
46,1800,9,29,250,144,100,470,300
46,1850,14,21,250,144,100,520,300
46,1900,14,20,250,144,100,520,330
46,1950,10,21,250,144,100,530,360
46,2000,16,20,250,144,100,590,370
46,2050,28,18,250,144,100,620,370
46,2100,31,19,250,144,100,640,390
46,2150,38,22,250,144,100,670,400
46,2200,45,24,250,144,100,680,400
46,2250,51,25,250,144,100,710,400
46,2300,57,28,250,144,100,740,440
46,2350,60,35,250,144,100,760,450
46,2400,61,39,250,144,100,770,450
46,2450,60,44,250,144,100,770,450
46,2500,64,48,250,144,100,790,460
46,2550,67,50,250,144,100,800,460
46,2600,68,55,250,144,100,790,460
46,2650,73,61,250,144,100,790,480
46,2700,78,66,250,144,100,800,500
46,2750,78,68,250,144,100,820,510
46,2800,83,70,250,144,100,840,510
46,2850,94,75,250,144,100,870,510
46,2900,91,74,250,144,100,900,520
46,2950,83,79,250,144,100,930,520
46,3000,62,85,250,144,100,930,530
47,0,100,50,250,100,50
47,0,100,50,250,100,50
47,50,92,53,250,100,53,40,30
47,100,107,63,250,108,63,70,40
47,150,118,76,250,119,76,100,70
47,200,117,92,250,125,92,160,90
47,250,117,100,250,125,100,180,120
47,300,97,100,250,125,100,160,130
47,350,86,100,250,125,100,180,140
47,400,82,100,250,125,100,190,160
47,450,66,100,250,125,100,190,160
47,500,51,100,250,125,100,220,160
47,550,44,100,250,125,100,250,180
47,600,34,99,250,125,100,250,190
47,650,33,99,250,125,100,280,210
47,700,26,96,250,125,100,280,210
47,750,23,92,250,125,100,310,240
47,800,19,89,250,125,100,330,240
47,850,13,88,250,125,100,330,260
47,900,11,80,250,125,100,340,260
47,950,4,71,250,125,100,280,260
47,1000,4,68,250,125,100,310,260
47,1050,3,60,250,125,100,330,270
47,1100,1,56,250,125,100,240,270
47,1150,0,52,250,125,100,0,270
47,1200,0,44,250,125,100,0,270
47,1250,0,33,250,125,100,0,270
47,1300,0,26,250,125,100,0,270
47,1350,0,22,250,125,100,0,270
47,1400,0,12,250,125,100,0,180
47,1450,0,8,250,125,100,0,180
47,1500,0,8,250,125,100,0,180
47,1550,0,7,250,125,100,0,180
47,1600,0,6,250,125,100,0,180
47,1650,0,3,250,125,100,0,150
47,1700,0,2,250,125,100,0,150
47,1750,0,1,250,125,100,0,150
47,1800,0,0,250,125,100,0,0
47,1850,0,0,250,125,100,0,0
47,1900,0,0,250,125,100,0,0
47,1950,0,0,250,125,100,0,0
47,2000,0,0,250,125,100,0,0
47,2050,0,0,250,125,100,0,0
47,2100,0,0,250,125,100,0,0
47,2150,0,0,250,125,100,0,0
47,2200,0,0,250,125,100,0,0
47,2250,0,0,250,125,100,0,0
47,2300,0,0,250,125,100,0,0
47,2350,0,0,250,125,100,0,0
47,2400,0,0,250,125,100,0,0
47,2450,0,0,250,125,100,0,0
47,2500,0,0,250,125,100,0,0
47,2550,0,0,250,125,100,0,0
47,2600,0,0,250,125,100,0,0
47,2650,0,0,250,125,100,0,0
47,2700,0,0,250,125,100,0,0
47,2750,0,0,250,125,100,0,0
47,2800,0,0,250,125,100,0,0
47,2850,0,0,250,125,100,0,0
47,2900,0,0,250,125,100,0,0
47,2950,0,0,250,125,100,0,0
47,3000,0,0,250,125,100,0,0
48,0,100,50,250,100,50
48,0,100,50,250,100,50
48,50,114,51,250,114,51,40,40
48,100,150,54,250,150,54,70,50
48,150,150,67,250,150,67,100,70
48,200,149,85,250,150,85,120,80
48,250,146,100,250,150,100,130,100
48,300,140,100,250,150,100,150,110
48,350,142,100,250,150,100,160,110
48,400,131,100,250,150,100,190,110
48,450,111,99,250,150,100,210,130
48,500,109,100,250,150,100,240,170
48,550,75,100,250,150,100,250,190
48,600,60,100,250,150,100,270,190
